Restaurant,Rating,Reviews,Price,City,State,ZipCode,Category
Moshi Moshi,3.5,638,2,San Francisco,CA,94107,Sushi Bars
Flores,4.0,331,2,San Francisco,CA,94123,Mexican
On the Bridge,3.5,1023,2,San Francisco,CA,94115,Japanese Curry
Third Rail,4.5,182,2,San Francisco,CA,94107,Cocktail Bars
Etcetera Wine Bar,4.0,319,2,San Francisco,CA,94110,Wine Bars
Resolute,4.5,157,2,San Francisco,CA,94102,Wine Bars
The Ramp,3.5,1025,2,San Francisco,CA,94158,Dive Bars
Little Italy Pizza,4.0,222,1,New York,NY,10025,Pizza
Brooklyn Crêpe & Juice Bar,4.0,161,1,Brooklyn,NY,11217,Creperies
Go!Go!Curry,4.0,221,1,New York,NY,10012,Japanese Curry
Nohohon Matcha NYC,4.0,156,1,New York,NY,10003,Bubble Tea
Park Italian Gourmet,4.0,182,1,New York,NY,10036,Italian
Vanessa's Dumpling House,3.5,440,1,Brooklyn,NY,11211,Chinese
Brother Crêpe,5.0,72,1,Astoria,NY,11103,Creperies
Peking BBQ,4.0,215,1,Woodside,NY,11377,Chinese
Kung Fu Tea,4.0,154,1,New York,NY,10003,Bubble Tea
Roti Modern Mediterranean,4.0,225,1,New York,NY,10038,Mediterranean
Tabouleh,4.0,218,1,New York,NY,10036,Middle Eastern
Otto's Tacos,4.0,232,1,New York,NY,10014,Mexican
J & V Pizzeria,4.0,212,1,Brooklyn,NY,11204,Pizza
Steak Freak,4.5,81,1,New York,NY,10019,Food Trucks
Ruzana,4.5,119,1,Brooklyn,NY,11209,Kebab
Blue Spoon Coffee,4.0,170,1,New York,NY,10038,Cafes
Hand Pull Noodle and Dumpling House,4.0,277,1,Brooklyn,NY,11204,Chinese
Crif Dogs,3.5,454,1,Brooklyn,NY,11211,Hot Dogs
Taqueria y Fonda La Mexicana,3.5,459,1,New York,NY,10025,Mexican
Rocco's Italian Sausages & Philly Cheese Steaks,4.5,127,1,Long Island City,NY,11101,Italian
Two-Bit's Retro Arcade,4.0,229,1,New York,NY,10002,Arcades
Golden Fried Dumpling,3.5,324,1,Brooklyn,NY,11201,Chinese
Kiss My Slice,4.0,164,1,New York,NY,10018,Pizza
Big Booty Bread Co,4.0,269,1,New York,NY,10011,Bakeries
Jackbar,4.5,93,1,Brooklyn,NY,11211,Bars
Local 138,4.0,238,1,New York,NY,10002,Bars
El Kucho Mexican Restaurant,4.0,175,1,Brooklyn,NY,11237,Mexican
The Four-Faced Liar,4.0,206,1,New York,NY,10014,Pubs
No Ho Juice Bar & Deli,4.5,117,1,New York,NY,10012,Delis
Los Portales,4.0,217,1,Astoria,NY,11105,Mexican
Squish Marshmallows,4.5,104,1,New York,NY,10009,Desserts
Essex Taqueria,4.0,226,1,New York,NY,10002,Mexican
The Nugget Spot,3.5,373,1,New York,NY,10003,American (Traditional)
Mike's Coffee Shop,4.0,179,1,Brooklyn,NY,11205,Diners
Front Street Pizza,3.5,273,1,Brooklyn,NY,11201,Pizza
Blank Cafe & Bistro,4.5,92,1,Brooklyn,NY,11249,Cafes
Taylor St Baristas,4.0,141,1,New York,NY,10017,Cafes
Scarr's Pizza,4.0,151,1,New York,NY,10002,Pizza
Lali Guras,4.0,163,1,Jackson Heights,NY,11372,Himalayan/Nepalese
One Star,4.5,127,1,New York,NY,10011,Bars
19 Cafe,4.5,93,1,New York,NY,11206,Coffee & Tea
Irish Rover,4.5,154,1,Astoria,NY,11103,Pubs
Krispy Pizza - Brooklyn,4.0,211,1,Brooklyn,NY,11228,Pizza
Pick A Bagel,3.0,680,1,New York,NY,10019,Bagels
Ground Central,4.5,104,1,New York,NY,10017,Cafes
Ashbox,4.5,121,1,Brooklyn,NY,11222,Japanese
Velvette Brew,5.0,47,1,Brooklyn,NY,11231,Coffee & Tea
Baked In Brooklyn Bakery Store,4.0,187,1,Brooklyn,NY,11232,Bakeries
Mango Mango Dessert,4.0,165,1,New York,NY,10003,Desserts
Saint Vitus,4.5,131,1,Brooklyn,NY,11222,Bars
La Colombe Coffee,4.0,343,2,New York,NY,10013,Coffee & Tea
Keki Modern Cakes,4.0,386,2,New York,NY,10013,Bakeries
Bouchon Bakery,4.0,692,2,New York,NY,10111,Bakeries
Blueprint,4.5,300,2,Brooklyn,NY,11217,Cocktail Bars
Ltauha Restaurant,4.5,324,2,Ridgewood,NY,11385,American (New)
Mille-Feuille Bakery,4.0,433,2,New York,NY,10012,Bakeries
Da Claudio,4.5,345,2,New York,NY,10038,Italian
Mable's Smokehouse & Banquet Hall,4.0,724,2,Brooklyn,NY,11249,Barbeque
-321° Ice Cream Shop,4.0,416,2,Brooklyn,NY,11211,Desserts
Pio Pio 2,3.5,1096,2,Jackson Heights,NY,11372,Latin American
Aurora,4.0,522,2,Brooklyn,NY,11249,Italian
Miti Miti,4.0,583,2,Brooklyn,NY,11217,Latin American
McNulty's Tea & Coffee Co,4.5,219,2,New York,NY,10014,Coffee & Tea
Dominique Ansel Kitchen,4.0,477,2,New York,NY,10014,Bakeries
The Marshal,4.0,657,2,New York,NY,10036,Breakfast & Brunch
Saraghina,4.0,760,2,Brooklyn,NY,11233,Pizza
Topaz Noodle Bar,4.0,445,2,New York,NY,10019,Thai
Casa Adela,4.0,387,2,New York,NY,10009,Latin American
Shopsin's,4.0,672,2,New York,NY,10002,Diners
Lady M Cake Boutique,4.0,459,2,New York,NY,10019,Desserts
Chela & Garnacha,4.5,310,2,Astoria,NY,11106,Mexican
Seamore's,4.0,626,2,New York,NY,10013,Seafood
Noodle Pudding,4.0,520,2,Brooklyn,NY,11201,Italian
Daily Provisions,4.5,265,2,New York,NY,10003,Cafes
Patisserie Tomoko,4.5,249,2,Brooklyn,NY,11211,Desserts
Dafni Greek Taverna,4.0,848,2,New York,NY,10036,Greek
Sarabeth's,3.5,1602,2,New York,NY,10019,Breakfast & Brunch
El Mate,4.5,232,2,Brooklyn,NY,11231,Brazilian
Hop Kee,3.5,735,2,New York,NY,10013,Seafood
Sami's Kabab House,4.5,208,2,Astoria,NY,11106,Afghan
Rose Water,4.0,609,2,Brooklyn,NY,11215,American (New)
SoleLuna Restaurant,4.5,311,2,Sunnyside,NY,11104,Cafes
Peng's Noodle Folk,4.5,305,2,New York,NY,10028,Chinese
Puerto Viejo,4.0,385,2,Brooklyn,NY,11238,Dominican
Mayahuel Mariposa,4.0,575,2,New York,NY,10003,Mexican
Hu Kitchen,3.5,800,2,New York,NY,10011,Breakfast & Brunch
Sanfords Astoria,4.0,641,2,Astoria,NY,11106,Breakfast & Brunch
Sala One Nine,4.0,736,2,New York,NY,10011,Tapas Bars
The Grey Dog - Nolita,4.0,497,2,New York,NY,10012,Coffee & Tea
Thai Market,4.0,895,2,New York,NY,10025,Thai
TJ Asian Bistro,4.5,393,2,Woodside,NY,11377,Japanese
indikitch,4.0,640,2,New York,NY,10010,Indian
Alimama,4.0,374,2,New York,NY,10013,Desserts
Modern Love Brooklyn,4.5,323,2,Brooklyn,NY,11211,Vegan
Burger & Barrel,3.5,774,2,New York,NY,10012,Burgers
Chip NYC,4.5,412,2,Astoria,NY,11103,Bakeries
Zizi Limona,4.0,373,2,Brooklyn,NY,11211,Mediterranean
Miss KOREA BBQ,3.5,1490,2,New York,NY,10001,Korean
Black Iron Burger,4.0,696,2,New York,NY,10018,Burgers
District Saigon,4.0,413,2,Astoria,NY,11103,Vietnamese
Spyglass Rooftop Bar,3.5,198,3,New York,NY,10018,Cocktail Bars
Orso,4.0,160,3,New York,NY,10036,Italian
Sushi on Jones,4.0,86,3,New York,NY,10014,Sushi Bars
Trattoria Italienne,4.5,79,3,New York,NY,10010,Italian
Char House,4.5,67,3,New York,NY,10013,Steakhouses
Penthouse 808,2.5,813,3,Long Island City,NY,11101,Lounges
Rossini's,4.0,148,3,New York,NY,10016,Italian
Villanelle,4.5,56,3,New York,NY,10003,American (New)
Nippon,3.5,153,3,New York,NY,10022,Sushi Bars
Inase Restaurant,4.0,111,3,New York,NY,10028,Sushi Bars
Battery Gardens,3.5,231,3,New York,NY,10011,Venues & Event Spaces
48 Lounge,3.5,188,3,New York,NY,10020,Lounges
Chouchou,4.0,87,3,New York,NY,10009,Moroccan
Jimmy,3.0,286,3,New York,NY,10013,Lounges
Sutton Inn,4.0,103,3,New York,NY,10022,American (New)
Bookmarks,3.5,173,3,New York,NY,10017,Bars
Ms Yoo,4.0,90,3,New York,NY,10002,Korean
La Boite en Bois,3.5,194,3,New York,NY,10023,French
Farmer & The Fish- Gramercy,3.5,219,3,New York,NY,10003,American (Traditional)
The East Pole,3.5,216,3,New York,NY,10065,American (New)
Le Turtle,4.0,126,3,New York,NY,10002,Modern European
Nino's Restaurant,3.5,213,3,New York,NY,10021,Italian
Jams,3.5,228,3,New York,NY,10019,American (New)
Tavern62 By David Burke,4.0,117,3,New York,NY,10065,Steakhouses
Wolfgang's Steakhouse,3.0,422,3,New York,NY,10036,Steakhouses
Bistro Vendome,4.0,105,3,New York,NY,10022,French
Vinum Restaurant & Wine Bar,4.5,86,3,Staten Island,NY,10304,Wine Bars
TBar,4.0,161,3,New York,NY,10021,Steakhouses
Rose Bar,3.5,285,3,New York,NY,10010,Lounges
Osteria 57,4.5,48,3,New York,NY,10011,Italian
Luv Tea,4.5,52,3,New York,NY,10014,Tea Rooms
Juku,4.0,70,3,New York,NY,10013,Sushi Bars
Public Kitchen,3.5,137,3,New York,NY,10002,Breakfast & Brunch
Benihana,2.5,895,3,New York,NY,10019,Sushi Bars
Todd English at The Plaza,3.5,292,3,New York,NY,10019,American (New)
Motel Morris,4.0,123,3,New York,NY,10011,Bars
Camperdown Elm,4.5,72,3,Brooklyn,NY,11215,American (New)
Scampi,4.0,101,3,New York,NY,10011,Italian
Lattanzi,3.5,219,3,New York,NY,10036,Italian
Erminia Italian Restaurant,4.0,167,3,New York,NY,10028,Italian
Frankie & Johnnie's Steakhouse,3.5,217,3,New York,NY,10036,Steakhouses
Yakitori Tora,4.0,91,3,New York,NY,10012,Tapas/Small Plates
Antique Garage Tribeca,4.5,65,3,New York,NY,10013,Mediterranean
Shuraku,4.5,41,3,New York,NY,10014,Japanese
Giardino D'oro,4.0,84,3,New York,NY,10038,Italian
Shigure,4.0,83,3,New York,NY,10013,Japanese
Il Gattopardo,4.0,127,3,New York,NY,10019,Italian
Crab Spot Restaurant,3.0,304,3,Brooklyn,NY,11215,Seafood
Cesca,3.5,287,3,New York,NY,10023,Italian
Mont Blanc 52,4.5,55,3,New York,NY,10019,Fondue
Subway,2.0,7,1,Omaha,NE,68102,Fast Food
Godfather's Pizza,3.0,4,1,Omaha,NE,68144,Pizza
Little Caesar's Pizza,3.5,4,1,Omaha,NE,68112,Pizza
Panda Express,2.5,26,1,Papillion,NE,68133,Chinese
Sonic Drive-In,2.0,10,1,Omaha,NE,68134,Burgers
Scooter's Coffeehouse,3.0,4,1,Omaha,NE,68144,Coffee & Tea
McDonald's,2.0,9,1,Omaha,NE,68116,Burgers
McDonald's,1.5,14,1,Omaha,NE,68108,Fast Food
Arby's,2.5,6,1,Omaha,NE,68137,Fast Food
The Nest,3.0,3,1,Omaha,NE,68130,Bars
Subway,2.0,5,1,Omaha,NE,68114,Sandwiches
Obar,3.5,2,1,Omaha,NE,68130,Bars
Cold Stone Creamery,4.5,5,1,La Vista,NE,68138,Ice Cream & Frozen Yogurt
KFC,1.5,11,1,Omaha,NE,68134,Fast Food
Candlelight Lounge,4.0,2,1,Omaha,NE,68106,Sports Bars
Pop's Place Bar,2.5,4,1,Omaha,NE,68107,Dive Bars
Domino's Pizza,2.0,11,1,Omaha,NE,68137,Pizza
Jimmy John's,2.0,9,1,Omaha,NE,68116,Sandwiches
Burger King,3.0,4,1,Omaha,NE,68137,Fast Food
Arby's,2.0,6,1,Omaha,NE,68106,Fast Food
Burger King,2.0,9,1,Omaha,NE,68112,Fast Food
Mama G's Cuban Coffee Shop,4.0,1,1,Omaha,NE,68127,Coffee & Tea
Casey's General Store,3.0,10,1,La Vista,NE,68128,Pizza
Jimmy John's,2.5,3,1,Omaha,NE,68134,Delis
Pizza Hut,1.5,10,1,Omaha,NE,68132,Pizza
St. Bernard's,2.5,4,1,Omaha,NE,68137,Sports Bars
Taco Bell,2.0,5,1,Omaha,NE,68124,Fast Food
Scooter's Java Express,3.5,14,1,Bellevue,NE,68123,Coffee & Tea
Wendy's,1.5,9,1,Omaha,NE,68114,Fast Food
Jonesy's Taco House,4.0,11,1,Carter Lake,IA,51510,Mexican
Dunkin Donuts,1.5,13,1,Omaha,NE,68116,Coffee & Tea
Burger King,2.0,5,1,Omaha,NE,68114,Burgers
Burger King,2.0,5,1,Omaha,NE,68118,Hot Dogs
Tcby Treats,2.5,4,1,Omaha,NE,68116,Ice Cream & Frozen Yogurt
Popeyes Louisiana Kitchen,2.0,5,1,Omaha,NE,68111,Fast Food
Subway,4.0,1,1,Omaha,NE,68144,Sandwiches
Dairy Queen,1.5,10,1,Omaha,NE,68144,Ice Cream & Frozen Yogurt
Dairy Queen Brazier,1.5,7,1,Omaha,NE,68127,Ice Cream & Frozen Yogurt
Shang-Hai Gardens,2.5,4,1,Omaha,NE,68108,Chinese
Burger King,1.5,9,1,Omaha,NE,68134,Fast Food
Runza,2.5,5,1,Omaha,NE,68137,Burgers
Island Bar & Grill,2.5,16,1,La Vista,NE,68128,Tiki Bars
McDonald's,1.5,10,1,Omaha,NE,68138,Fast Food
China Taste,3.5,10,1,Bellevue,NE,68147,Chinese
Dairy Queen,3.5,11,1,Papillion,NE,68046,Ice Cream & Frozen Yogurt
Taco Bell,3.0,3,1,Omaha,NE,68117,Tex-Mex
I Don't Care Bar,2.0,5,1,Omaha,NE,68116,Bars
Nietos Panaderia,2.5,3,1,Omaha,NE,68108,Bakeries
Jimmy John's,2.5,3,1,Omaha,NE,68117,Sandwiches
Burger King,2.0,5,1,Omaha,NE,68104,Fast Food
Pacific Plaza Cafe,4.5,115,1,San Francisco,CA,94109,Sandwiches
Yummy Dumpling,4.5,91,1,San Francisco,CA,94122,Do-It-Yourself Food
All Star Cafe,4.0,147,1,San Francisco,CA,94103,Donuts
Sing Sing Sandwich Shop,4.0,152,1,San Francisco,CA,94109,Sandwiches
Mr. Bing's,4.0,241,1,San Francisco,CA,94133,Dive Bars
Little Swan Bakery Cafe,4.5,119,1,San Francisco,CA,94133,Cafes
Onigilly,4.0,235,1,San Francisco,CA,94111,Japanese
Sausalito Cafe 1st St,4.0,213,1,San Francisco,CA,94105,Coffee & Tea
Jim Georgie's Donuts,4.0,135,1,San Francisco,CA,94134,Donuts
New Golden Daisy,4.0,196,1,San Francisco,CA,94108,Delis
Sharetea,3.5,429,1,San Francisco,CA,94103,Coffee & Tea
Punjab Kabab House,3.5,316,1,San Francisco,CA,94102,Indian
Quan Ngon,3.5,454,1,San Francisco,CA,94116,Vietnamese
Fancy Wheat Field Bakery,4.0,199,1,San Francisco,CA,94134,Desserts
Chanvi Eatery,4.5,129,1,San Francisco,CA,94103,Indian
Boudin Bakery & Cafe,3.5,369,1,San Francisco,CA,94102,Bakeries
Whiz Burgers Drive-In,3.5,276,1,San Francisco,CA,94110,Burgers
Hilda's Mart & Bake Shop,4.0,176,1,San Francisco,CA,94112,Bakeries
Philz Coffee,4.5,102,1,San Francisco,CA,94107,Coffee & Tea
The Morning Fix,4.0,166,1,San Francisco,CA,94109,Cafes
Lava Java,4.0,169,1,San Francisco,CA,94117,Coffee & Tea
Happy Donuts,4.0,227,1,San Francisco,CA,94114,Donuts
Paramo Coffee Company,4.5,122,1,San Francisco,CA,94111,Coffee & Tea
Fog Lifter Cafe,3.5,329,1,San Francisco,CA,94127,Cafes
BB Tea Station,3.5,265,1,San Francisco,CA,94122,Bubble Tea
Zona Rosa,3.5,292,1,San Francisco,CA,94117,Mexican
Cafe Sis,4.5,64,1,San Francisco,CA,94118,Cafes
Martha & Brothers Coffee,4.0,169,1,San Francisco,CA,94110,Coffee & Tea
Orale Orale,3.5,549,1,San Francisco,CA,94111,Mexican
Aunt Charlie's Lounge,4.0,204,1,San Francisco,CA,94102,Gay Bars
SF Badlands,3.0,625,1,San Francisco,CA,94114,Dance Clubs
Horseshoe Tavern,4.0,263,1,San Francisco,CA,94123,Pubs
Taqueria El Castillito Star,4.0,214,1,San Francisco,CA,94102,Mexican
Victor's,3.5,306,1,San Francisco,CA,94107,Mexican
El Pollo Supremo,4.0,215,1,San Francisco,CA,94112,Mexican
The City Taqueria,3.5,295,1,San Francisco,CA,94115,Mexican
The Buccaneer,4.0,234,1,San Francisco,CA,94109,Dive Bars
Aube Creamery,4.0,119,1,San Francisco,CA,94115,Desserts
Nobhill Pizza & Shawarma,4.0,168,1,San Francisco,CA,94109,Pizza
Tart To Tart,3.0,596,1,San Francisco,CA,94122,Coffee & Tea
Royal Ground Coffee,4.0,193,1,San Francisco,CA,94109,Coffee & Tea
SF Eagle,4.0,187,1,San Francisco,CA,94103,Gay Bars
Mara's Italian Pastry,3.5,537,1,San Francisco,CA,94133,Bakeries
Kings Bakery Cafe,4.0,170,1,San Francisco,CA,94110,Bakeries
Mr Bread,4.0,118,1,San Francisco,CA,94116,Bakeries
Los Compadres Taco Truck,4.0,271,1,San Francisco,CA,94105,Mexican
The Bagel Bakery,4.0,221,1,San Francisco,CA,94107,Bagels
Delirium,3.0,527,1,San Francisco,CA,94103,Dive Bars
Tyger's,3.5,279,1,San Francisco,CA,94131,Diners
Taqueria Castillo Mason,4.0,220,1,San Francisco,CA,94102,Mexican
Sushi On North Beach - Katsu,4.0,493,2,San Francisco,CA,94133,Sushi Bars
Boudin Bakery & Cafe,3.5,838,2,San Francisco,CA,94133,Bakeries
Giordano Bros,4.0,402,2,San Francisco,CA,94103,Sports Bars
The Pig & Whistle,4.0,440,2,San Francisco,CA,94118,Pubs
Buttermilk Southern Kitchen,4.0,544,2,San Francisco,CA,94110,Cajun/Creole
1428 HAIGHT Patio Cafe & Crepery,4.0,312,2,San Francisco,CA,94117,American (Traditional)
Bask,4.0,545,2,San Francisco,CA,94111,Basque
Tasty Pot,4.0,359,2,San Francisco,CA,94118,Taiwanese
Pizzahacker,4.0,283,2,San Francisco,CA,94110,Pizza
Pakwan Restaurant,4.5,222,2,San Francisco,CA,94112,Halal
Southpaw BBQ,3.5,555,2,San Francisco,CA,94110,Barbeque
Hawthorn,4.0,315,2,San Francisco,CA,94108,Cocktail Bars
Super Duper Burgers,4.0,454,2,San Francisco,CA,94105,Burgers
Ton Kiang,3.5,1273,2,San Francisco,CA,94121,Dim Sum
The Dorian,4.0,405,2,San Francisco,CA,94123,American (Traditional)
Kate's Kitchen,3.5,807,2,San Francisco,CA,94117,Breakfast & Brunch
Pasquale's Pizza,3.5,873,2,San Francisco,CA,94122,Italian
Moya,4.0,357,2,San Francisco,CA,94103,Ethiopian
Pa'ina Lounge & Restaurant,4.0,468,2,San Francisco,CA,94115,Hawaiian
Hillside Supper Club,4.0,337,2,San Francisco,CA,94110,American (New)
Sichuan Home,4.0,381,2,San Francisco,CA,94118,Szechuan
Chaat Corner,3.5,974,2,San Francisco,CA,94107,Indian
Roosevelt Tamale Parlor,4.0,410,2,San Francisco,CA,94110,Mexican
Modern Thai,3.5,677,2,San Francisco,CA,94109,Thai
Marengo,4.0,307,2,San Francisco,CA,94123,American (Traditional)
Madrone Art Bar,3.5,705,2,San Francisco,CA,94117,Lounges
YamaSho,3.5,555,2,San Francisco,CA,94109,Japanese
Harvey's,3.5,749,2,San Francisco,CA,94114,American (Traditional)
Town's End Restaurant & Bakery,3.5,747,2,San Francisco,CA,94107,American (Traditional)
RT Rotisserie,4.0,278,2,San Francisco,CA,94102,Salad
Monroe,4.0,375,2,San Francisco,CA,94133,Lounges
Yuubi Japanese Restaurant,4.0,486,2,San Francisco,CA,94118,Japanese
Jang Soo BBQ,4.0,495,2,San Francisco,CA,94121,Barbeque
The Old Clam House,3.5,735,2,San Francisco,CA,94124,Seafood
Pork Store Cafe,3.5,851,2,San Francisco,CA,94103,Breakfast & Brunch
Magic Flute Ristorante,4.0,512,2,San Francisco,CA,94118,Italian
Cafe Madeleine,4.0,463,2,San Francisco,CA,94104,Coffee & Tea
All Good Pizza,4.5,204,2,San Francisco,CA,94124,Pizza
San Tung 2,4.0,390,2,San Francisco,CA,94122,Chinese
Boxed Foods Company,4.0,562,2,San Francisco,CA,94108,Sandwiches
Wrecking Ball Coffee Roasters,4.5,215,2,San Francisco,CA,94123,Coffee Roasteries
Barbarossa Lounge,4.0,334,2,San Francisco,CA,94111,American (New)
Ariake,4.0,385,2,San Francisco,CA,94118,Japanese
Jane on Larkin,4.0,395,2,San Francisco,CA,94109,Coffee & Tea
Bambino's Ristorante,4.0,524,2,San Francisco,CA,94117,Pizza
Kuma Sushi + Sake,4.5,225,2,San Francisco,CA,94109,Sushi Bars
Queen's Louisiana Po-Boy Cafe,4.0,536,2,San Francisco,CA,94111,Cajun/Creole
Udon Mugizo,3.5,587,2,San Francisco,CA,94115,Japanese
Swamp,3.5,592,2,San Francisco,CA,94121,Seafood
The Pizza Place,3.5,720,2,San Francisco,CA,94122,Pizza
Terrace Bagels,3.5,310,1,Brooklyn,NY,11215,Bagels
duckduck,4.0,210,1,Brooklyn,NY,11206,Dive Bars
Jollibee,3.5,428,1,Woodside,NY,11377,Filipino
M Star Cafe,3.5,252,1,New York,NY,10002,Chinese
Macdonough Café,4.5,102,1,Brooklyn,NY,11233,Coffee & Tea
Eagle Trading,4.5,117,1,Brooklyn,NY,11222,Cafes
Cong Ly Restaurant,3.5,257,1,New York,NY,10002,Vietnamese
Wok To Walk,3.5,338,1,New York,NY,10018,Asian Fusion
Little Zelda,4.0,177,1,Brooklyn,NY,11238,Coffee & Tea
Davey's Ice Cream,4.0,110,1,Brooklyn,NY,11211,Ice Cream & Frozen Yogurt
Pearl Gate,4.5,80,1,New York,NY,11215,Ice Cream & Frozen Yogurt
Tacos Grand Central,4.0,178,1,New York,NY,10017,Mexican
Caputo's Bake Shop,4.5,99,1,Brooklyn,NY,11231,Bakeries
The Patriot Saloon,3.5,318,1,New York,NY,10007,Dive Bars
Fay Da Bakery,4.0,199,1,New York,NY,10012,Bakeries
The Bean,3.5,344,1,New York,NY,10003,Coffee & Tea
Boon Chu Thai Place,4.0,248,1,Elmhurst,NY,11373,Thai
Mahmoud's Corner,4.5,109,1,Astoria,NY,11106,Halal
Filicori Zecchini,4.0,166,1,New York,NY,10025,Coffee & Tea
The Halal Guys,3.5,337,1,New York,NY,10025,Halal
Sanpanino,4.0,136,1,New York,NY,10014,Sandwiches
Thanh Da,3.5,287,1,Brooklyn,NY,11220,Vietnamese
Mee Cafe,4.5,71,1,New York,NY,10002,Cafes
Percy's Pizza,4.0,201,1,New York,NY,10012,Pizza
Beer Fridge,5.0,41,1,New York,NY,10002,Beer Bar
De Hot Pot,4.0,131,1,Brooklyn,NY,11225,Trinidadian
Burrow,4.5,57,1,Brooklyn,NY,11201,Desserts
The Picnic Basket,4.5,133,1,New York,NY,10022,Cafes
Leli's Bakery,4.0,249,1,Astoria,NY,11103,Cafes
Physical GraffiTea,4.0,137,1,New York,NY,10009,Coffee & Tea
The Hideout Chai Bar,5.0,56,1,New York,NY,10002,Tea Rooms
UT47,4.5,88,1,New York,NY,10036,Coffee & Tea
Ninth Street Espresso,4.0,163,1,New York,NY,10009,Coffee & Tea
Joju Bowl,4.5,115,1,Elmhurst,NY,11373,Vietnamese
Xin Fa Bakery,4.0,150,1,Brooklyn,NY,11220,Bakeries
Rebel Coffee,4.5,95,1,New York,NY,10014,Coffee & Tea
Peter Dillon's,4.0,183,1,New York,NY,10016,Irish Pub
Fay Da Bakery,3.5,255,1,New York,NY,10013,Bakeries
Leo's Latticini Mama's,4.5,125,1,Corona,NY,11368,Delis
Napoli Pizza & Pasta,4.0,263,1,Astoria,NY,11106,Pizza
Franky's Souvlaki,4.5,122,1,Astoria,NY,11103,Food Trucks
Rice Noodle Cart,4.5,67,1,New York,NY,10002,Food Stands
Trophy Bar,4.0,174,1,Brooklyn,NY,11211,Cocktail Bars
DUB Pies,4.0,187,1,Brooklyn,NY,11215,Bakeries
Petey's Burger,3.5,427,1,Astoria,NY,11102,Burgers
Kings County Brewers Collective,4.5,66,1,Brooklyn,NY,11237,Breweries
GreenStreets Salads,4.0,202,1,Brooklyn,NY,11237,Sandwiches
Sanuria,3.5,219,1,New York,NY,10013,Indonesian
The Mudtruck,4.0,159,1,New York,NY,10003,Coffee & Tea
Fast and Fresh Burrito Deli,4.0,158,1,Brooklyn,NY,11201,Mexican
Whitman's,4.0,594,2,New York,NY,10009,Burgers
Barney Greengrass,4.0,642,2,New York,NY,10024,Specialty Food
Chloe's Soft Serve Fruit Co,4.0,472,2,New York,NY,10003,Ice Cream & Frozen Yogurt
Wine:30,4.0,701,2,New York,NY,10016,Wine Bars
Top Hops,4.5,292,2,New York,NY,10002,Beer Bar
The Royal Palms Shuffleboard Club,4.5,320,2,Brooklyn,NY,11215,Cocktail Bars
Rosie's,4.0,566,2,New York,NY,10003,Mexican
Martha's Country Bakery,4.0,898,2,Astoria,NY,11105,Bakeries
Café Gitane,4.0,699,2,New York,NY,10012,French
230 Fifth Rooftop Bar,3.0,2629,2,New York,NY,10001,Cocktail Bars
Hole in the Wall,4.0,342,2,New York,NY,10038,Breakfast & Brunch
Mayfield,4.0,472,2,Brooklyn,NY,11238,American (New)
Krolewskie Jadlo,4.0,375,2,Brooklyn,NY,11222,Polish
Harry & Ida's Meat and Supply,4.5,224,2,New York,NY,10009,Sandwiches
Walter Foods,4.0,487,2,Brooklyn,NY,11211,American (Traditional)
City Sandwich,4.0,465,2,New York,NY,10036,Sandwiches
Defontes,4.5,297,2,Brooklyn,NY,11231,Sandwiches
Jonny's Panini,4.5,190,2,New York,NY,10018,Cafes
El Camion,4.0,616,2,New York,NY,10009,Mexican
Abiko Curry,4.0,475,2,New York,NY,10001,Japanese Curry
Ellen's Stardust Diner,3.5,1467,2,New York,NY,10019,Diners
Ducks Eatery,4.0,560,2,New York,NY,10003,French
Soju Haus,4.0,453,2,New York,NY,10016,Korean
Oh Taisho,3.5,928,2,New York,NY,10003,Japanese
Da Gennaro,4.0,654,2,New York,NY,10013,Italian
International Wings Factory,4.5,370,2,New York,NY,10128,Chicken Wings
Bunker,4.0,630,2,Brooklyn,NY,11237,Vietnamese
Hummus Place,4.0,565,2,New York,NY,10023,Vegetarian
Pi Bakerie,4.5,218,2,New York,NY,10013,Bakeries
L'albero Dei Gelati,4.5,247,2,Brooklyn,NY,11215,Gelato
"Mosaic Craft Cocktail, Beer & Wine Bar",4.5,265,2,Astoria,NY,11102,Venues & Event Spaces
Zibetto Espresso Bar,4.0,394,2,New York,NY,10019,Coffee & Tea
Wafels & Dinges,4.0,545,2,New York,NY,10009,Belgian
Astoria Bier and Cheese,4.5,324,2,Astoria,NY,11106,Bars
Forlini's Restaurant,4.5,328,2,New York,NY,10013,Italian
Patrizia's Pizza and Pasta,4.0,428,2,New York,NY,10016,Italian
Artichoke Basille's Pizza,3.5,1395,2,New York,NY,10011,Italian
Arepera Guacuco,4.0,483,2,Brooklyn,NY,11237,Salad
Café Grumpy,4.0,686,2,New York,NY,10011,Cafes
Arts and Crafts Beer Parlor,4.5,226,2,New York,NY,10011,Pubs
Peaches,3.5,940,2,Brooklyn,NY,11233,Southern
Ugly Kitchen,4.0,553,2,New York,NY,10003,Bars
Matcha n' More,4.5,201,2,New York,NY,10013,Coffee & Tea
Don Chingon,4.5,287,2,Brooklyn,NY,11217,Mexican
Fonda Park Slope,4.0,728,2,Brooklyn,NY,11215,Mexican
Gino's Restaurant,4.0,556,2,Brooklyn,NY,11209,Pizza
New Wonjo Restaurant,3.5,1156,2,New York,NY,10001,Korean
